"texto","categoria"
"Clase 8: fetch de datos con AJAX paso a paso, incluye desafíos de código y un proyecto integrador final en Svelte. Al finalizar el módulo recibirás un certificado y accederás a ejercicios adicionales de fetch de datos con AJAX.","javascript"
"Curso intensivo de c++: dominá Boost y la stack y el heap en pocas semanas, con ejercicios evaluados automáticamente.","c++"
"Cheat sheet de Eloquent ORM: los comandos y conceptos de traits que más vas a usar en el día a día.","php"
"Tutorial paso a paso para configurar pnpm y empezar a trabajar con Node.js en javascript. Recordá revisar la documentación oficial antes de llevar esto a producción.","javascript"
"Guía rápida: cómo implementar eventos en .NET Core en menos de 10 minutos. Este enfoque también aplica si estás trabajando con Visual Studio.","c#"
"Cheat sheet de Maven: los comandos y conceptos de streams que más vas a usar en el día a día. Recordá revisar la documentación oficial antes de llevar esto a producción.","java"
"me tira error raro con Maven, creo que es tema de versiones de Maven, googlear despues","java"
"repasar el ciclo de vida para el parcial de android, no entendí bien el ejemplo de la clase","android"
"Cheat sheet de ViewModel: los comandos y conceptos de Activities que más vas a usar en el día a día.","android"
"Comparamos Next.js contra otras alternativas del ecosistema javascript, enfocándonos en componentes reutilizables y rendimiento.","javascript"
"Módulo 5: Aprende a dominar smart pointers en STL desde cero, con proyectos prácticos aplicados a concurrencia con threads.","c++"
"Referencia rápida de la JVM: sintaxis básica, ejemplos y errores comunes en java. Este enfoque también aplica si estás trabajando con Docker.","java"
"La funcionalidad namespaces en Boost permite declarar componentes sin necesidad de configuración adicional. Consulte la referencia oficial para más detalles sobre la configuración de Visual Studio. Este comportamiento puede cambiar en versiones futuras de Boost, revisar el changelog.","c++"
"La clase principal de Qt implementa referencias internamente para optimizar el ciclo de vida del componente.","c++"
"repasar manipulación del DOM para el parcial de jquery, no entendí bien el ejemplo de la clase","jquery"
"¿Vale la pena migrar a Vue en 2026? Repasamos ventajas, desventajas y casos de uso reales para fetch de datos con AJAX.","javascript"
"Clase 2: concurrencia con threads paso a paso, incluye desafíos de código y un proyecto integrador final en Spring Data JPA.","java"
"pendiente: terminar el tp de php usando Eloquent ORM, me falta la parte de traits","php"
"Comparamos Maven contra otras alternativas del ecosistema java, enfocándonos en concurrencia con threads y rendimiento. Veremos también cómo se integra con Maven en un pipeline de deploy real. Además incluimos un mini benchmark comparando threads contra el enfoque tradicional.","java"
"Paso 1: instalar Chrome DevTools. Paso 2: configurar CSS Grid. Paso 3: probar responsive design con un ejemplo mínimo.","html"
"no me anda promesas en React, capaz que me falta instalar ESLint, revisar mañana","javascript"
"Cheat sheet de MVVM: los comandos y conceptos de LINQ que más vas a usar en el día a día.","c#"
"Tutorial paso a paso para configurar Chrome DevTools y empezar a trabajar con DataTables en jquery. Recordá revisar la documentación oficial antes de llevar esto a producción.","jquery"
"Aprendé a construir aplicaciones reales de html combinando Bootstrap con buenas prácticas de formularios.","html"
"Cheat sheet de Xamarin: los comandos y conceptos de eventos que más vas a usar en el día a día. Este enfoque también aplica si estás trabajando con dotnet CLI.","c#"
"me tira error raro con ViewModel, creo que es tema de versiones de Gradle, googlear despues","android"
"Blazor expone una API que facilita el uso de genéricos, siempre que el entorno esté configurado con dotnet CLI.","c#"
"pendiente: terminar el tp de php usando Symfony, me falta la parte de programación orientada a objetos -- ver video de youtube que recomendó un compañero sobre programación orientada a objetos","php"
"no me anda decoradores en FastAPI, capaz que me falta instalar pip, revisar mañana -- ver video de youtube que recomendó un compañero sobre decoradores","python"
"Nota: al utilizar entornos virtuales en python, se recomienda validar los tipos de entrada antes de invocar el método principal.","python"
"me tira error raro con OpenCV, creo que es tema de versiones de g++, googlear despues -- ver video de youtube que recomendó un compañero sobre memoria dinámica","c++"
"En esta unidad profundizamos en arquitectura en capas utilizando MVVM, ideal para quienes ya conocen lo básico de c#. Al finalizar el módulo recibirás un certificado y accederás a ejercicios adicionales de arquitectura en capas.","c#"
"Módulo 2: Aprende a dominar list comprehension en NumPy desde cero, con proyectos prácticos aplicados a desarrollo de APIs con FastAPI.","python"
"Una guía práctica sobre optimización de rendimiento usando Boost, con ejemplos de código y errores comunes a evitar.","c++"
"Curso intensivo de php: dominá Symfony y middlewares en pocas semanas, con ejercicios evaluados automáticamente.","php"
"En esta unidad profundizamos en diseño de interfaces con Compose utilizando Retrofit, ideal para quienes ya conocen lo básico de android. Al finalizar el módulo recibirás un certificado y accederás a ejercicios adicionales de diseño de interfaces con Compose.","android"
"me tira error raro con Spring MVC, creo que es tema de versiones de Eclipse, googlear despues -- ver video de youtube que recomendó un compañero sobre polimorfismo","java"
"La funcionalidad arrow functions en Svelte permite declarar componentes sin necesidad de configuración adicional. Consulte la referencia oficial para más detalles sobre la configuración de webpack.","javascript"
"Una guía práctica sobre notificaciones push usando Kotlin Coroutines, con ejemplos de código y errores comunes a evitar. Además incluimos un mini benchmark comparando RecyclerView contra el enfoque tradicional.","android"
"Tutorial paso a paso para configurar Figma y empezar a trabajar con Flexbox en html.","html"
"Curso intensivo de java: dominá JUnit y streams en pocas semanas, con ejercicios evaluados automáticamente. Al finalizar el módulo recibirás un certificado y accederás a ejercicios adicionales de persistencia con JPA.","java"
"Tutorial paso a paso para configurar Maven y empezar a trabajar con Spring MVC en java. Recordá revisar la documentación oficial antes de llevar esto a producción.","java"
"Clase 12: arquitectura de microservicios paso a paso, incluye desafíos de código y un proyecto integrador final en Maven. Al finalizar el módulo recibirás un certificado y accederás a ejercicios adicionales de arquitectura de microservicios.","java"
"¿Vale la pena migrar a jQuery Mobile en 2026? Repasamos ventajas, desventajas y casos de uso reales para manipulación dinámica del DOM. Veremos también cómo se integra con npm en un pipeline de deploy real. Además incluimos un mini benchmark comparando el método .ready() contra el enfoque tradicional.","jquery"
"repasar props para el parcial de javascript, no entendí bien el ejemplo de la clase","javascript"
"apunte: async/await en c# es re confuso, preguntarle al profe en la próxima clase","c#"
"Hoy vamos a explorar context managers en python, un tema que genera muchas dudas entre desarrolladores junior. Veremos también cómo se integra con PyCharm en un pipeline de deploy real. Además incluimos un mini benchmark comparando context managers contra el enfoque tradicional.","python"
"La funcionalidad el GIL en Pandas permite declarar componentes sin necesidad de configuración adicional.","python"
"¿Vale la pena migrar a Spring Data JPA en 2026? Repasamos ventajas, desventajas y casos de uso reales para manejo de excepciones. Además incluimos un mini benchmark comparando el patrón singleton contra el enfoque tradicional.","java"
"La funcionalidad el ciclo de vida en ViewModel permite declarar componentes sin necesidad de configuración adicional. Consulte la referencia oficial para más detalles sobre la configuración de Firebase Console.","android"
"Guía rápida: cómo implementar SEO on-page en Flexbox en menos de 10 minutos.","html"
"Comparamos Pytest contra otras alternativas del ecosistema python, enfocándonos en automatización de tareas y rendimiento. Veremos también cómo se integra con conda en un pipeline de deploy real. Además incluimos un mini benchmark comparando generadores contra el enfoque tradicional.","python"
"En este post analizamos las novedades de OpenCV y cómo afecta a los proyectos de c++ en producción. Además incluimos un mini benchmark comparando memoria dinámica contra el enfoque tradicional.","c++"
"Curso intensivo de php: dominá WordPress y el autoloading en pocas semanas, con ejercicios evaluados automáticamente. Al finalizar el módulo recibirás un certificado y accederás a ejercicios adicionales de APIs RESTful.","php"
